"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"ICYMI ��! @RStudioJoe outlines ��‼️����s (&amp; by category, too): ""June 2017 New Package Picks"" https://t.co/ZAyMNJGZAT vi… https://t.co/gFKtUG2Ps3",FALSE,13,NA,2017-08-06 17:02:04,TRUE,NA,"894242181120237569",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","dataandme",3,FALSE,FALSE,NA,NA
"RT @ucfagls: If you couldn't make it to @noamross &amp; my #mgcv #rstats workshop at #ESA2017 yesterday, all the materials are here https://t.c…",FALSE,0,NA,2017-08-06 17:01:53,FALSE,NA,"894242131501613056",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NucellaGrande",9,TRUE,FALSE,NA,NA
"RT @ucfagls: If you couldn't make it to @noamross &amp; my #mgcv #rstats workshop at #ESA2017 yesterday, all the materials are here https://t.c…",FALSE,0,NA,2017-08-06 17:00:03,FALSE,NA,"894241672309211136",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BeetleBark",9,TRUE,FALSE,NA,NA
"RT @ucfagls: If you couldn't make it to @noamross &amp; my #mgcv #rstats workshop at #ESA2017 yesterday, all the materials are here https://t.c…",FALSE,0,NA,2017-08-06 16:57:05,FALSE,NA,"894240926503063552",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","noamross",9,TRUE,FALSE,NA,NA
"More on “The Part-Time R-User” @WinVectorLLC #rstats #datascience https://t.co/Ga5hevpl4Z",FALSE,0,NA,2017-08-06 16:55:00,FALSE,NA,"894240400550088709",NA,"<a href=""https://rweekly.org/live"" rel=""nofollow"">R Weekly Live</a>","rweekly_live",0,FALSE,FALSE,NA,NA
"RT @dataandme: �� useful cheat sheet: ""Basic Regular Expressions in R"" by Ian Kopacka https://t.co/q2AlmRjOnp #RegEx #rstats #SoDS17 https:/…",FALSE,0,NA,2017-08-06 16:49:24,FALSE,NA,"894238994019434496",NA,"<a href=""http://www.samruston.co.uk"" rel=""nofollow"">Flamingo for Android</a>","g_s_nath",112,TRUE,FALSE,NA,NA
"RT @ucfagls: If you couldn't make it to @noamross &amp; my #mgcv #rstats workshop at #ESA2017 yesterday, all the materials are here https://t.c…",FALSE,0,NA,2017-08-06 16:41:12,FALSE,NA,"894236927502823426",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","oaggimenez",9,TRUE,FALSE,NA,NA
"RT @dirk_sch: I wrote an article about solving Sudokus with the SAT solver PicoSAT and #rstats: https://t.co/b4YlMSeiS2 https://t.co/eFxbHY…",FALSE,0,NA,2017-08-06 16:40:13,FALSE,NA,"894236681091637248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","henry_marylene",4,TRUE,FALSE,NA,NA
"RT @KirkDBorne: Moving from R to #Python? Here are the Libraries You Need to Know: https://t.co/5WTMyeBLG7 #Rstats #DataScience #MachineLea…",FALSE,0,NA,2017-08-06 16:36:37,FALSE,NA,"894235772911583233",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vgpiyer",33,TRUE,FALSE,NA,NA
"RT @greatlakescisco: Time budget for research projects: 5% Field work 5% Writing 90% Messing with figure coding in R #phdlife #rstats https…",FALSE,0,NA,2017-08-06 16:35:50,FALSE,NA,"894235576295149568",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","david_cunillera",8,TRUE,FALSE,NA,NA
"hot-take: data analysis &amp; data science are the same thing despite differences in status/prestige #rstats",FALSE,1,NA,2017-08-06 16:35:49,FALSE,NA,"894235571857608705",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kellenbyrnes",0,FALSE,FALSE,NA,NA
"RT @MaryELennon: I need postGIS in my life. Functioning with shapefiles loaded into R just isn't cutting it. #gistribe #rstats  #dissertati…",FALSE,0,NA,2017-08-06 16:34:50,FALSE,NA,"894235327858171905",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MiguelitoMiau",3,TRUE,FALSE,NA,NA
"RT @ucfagls: If you couldn't make it to @noamross &amp; my #mgcv #rstats workshop at #ESA2017 yesterday, all the materials are here https://t.c…",FALSE,0,NA,2017-08-06 16:32:59,FALSE,NA,"894234861367468036",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","bleds22e",9,TRUE,FALSE,NA,NA
"RT @ucfagls: All materials for @naupakaz &amp; my intro #vegan #rstats workshop at #ESA2017 today are freely available https://t.co/PMaRipeoiD…",FALSE,0,NA,2017-08-06 16:32:51,FALSE,NA,"894234825388728325",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","bleds22e",4,TRUE,FALSE,NA,NA
"Trying to formally refresh my R skills, any online recommendations other than Data Camp? #stats #rstats #ddj #dataviz #data",FALSE,1,NA,2017-08-06 16:31:07,FALSE,NA,"894234388908658689",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BrandonShaik",0,FALSE,FALSE,NA,NA
"RT @ucfagls: If you couldn't make it to @noamross &amp; my #mgcv #rstats workshop at #ESA2017 yesterday, all the materials are here https://t.c…",FALSE,0,NA,2017-08-06 16:28:18,FALSE,NA,"894233681304461313",NA,"<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","davidjayharris",9,TRUE,FALSE,NA,NA
"RT @Rbloggers: Fun data: open data that is fun to analyse https://t.co/G8fV6o26bC #rstats #DataScience",FALSE,0,NA,2017-08-06 16:27:03,FALSE,NA,"894233369134936069",NA,"<a href=""http://significantstats.org"" rel=""nofollow"">sig_statsbot</a>","sig_stats",40,TRUE,FALSE,NA,NA
"RT @dataandme: �� useful cheat sheet: ""Basic Regular Expressions in R"" by Ian Kopacka https://t.co/q2AlmRjOnp #RegEx #rstats #SoDS17 https:/…",FALSE,0,NA,2017-08-06 16:25:41,FALSE,NA,"894233024019267584",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","F_Gergis",112,TRUE,FALSE,NA,NA
"RT @LearnRinaDay: Post-statistics: Lies, damned lies and data science patents: https://t.co/oNxU4t9CxR #statistics #rstats #programming #Da…",FALSE,0,NA,2017-08-06 16:24:33,FALSE,NA,"894232739888549888",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Champ_Pairach",3,TRUE,FALSE,NA,NA
"RT @tjpalanca: ""The point being that media isn’t biased in that your timeline is."" #rstats #databeersmnl  Full article: https://t.co/gLZY12…",FALSE,0,NA,2017-08-06 16:24:28,FALSE,NA,"894232715247091712",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","F_Gergis",76,TRUE,FALSE,NA,NA
"RT Talent_metrics ""RT Rbloggers: Can we believe in the imputations? https://t.co/p9vah13cfV #rstats #DataScience""",FALSE,0,NA,2017-08-06 16:23:20,FALSE,NA,"894232433482240002",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","IOSyIslam",0,FALSE,FALSE,NA,NA
"RT @Rbloggers: Can we believe in the imputations? https://t.co/GF6PlLfcfp #rstats #DataScience",FALSE,0,NA,2017-08-06 16:23:18,FALSE,NA,"894232421901766656",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Talent_metrics",30,TRUE,FALSE,NA,NA
"RT @rweekly_live: Who are the Swedish radio P1 summer guests? Answer via Wikidata @ma_salmon #rstats #datascience https://t.co/VzMlMOQifw",FALSE,0,NA,2017-08-06 16:21:09,FALSE,NA,"894231880777773058",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wikidata",1,TRUE,FALSE,NA,NA
"RT @SteffLocke: Hey #rstats peeps - if you're interested in #rstats logo in @fontawesome add a ��to this issue! https://t.co/zGYnxZyunt",FALSE,0,NA,2017-08-06 16:20:59,FALSE,NA,"894231839812071426",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ijlyttle",11,TRUE,FALSE,NA,NA
"RT @Rbloggers: Fun data: open data that is fun to analyse https://t.co/G8fV6o26bC #rstats #DataScience",FALSE,0,NA,2017-08-06 16:20:20,FALSE,NA,"894231676120965120",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","F_Gergis",40,TRUE,FALSE,NA,NA
"RT @SteffLocke: Hey #rstats peeps - if you're interested in #rstats logo in @fontawesome add a ��to this issue! https://t.co/zGYnxZyunt",FALSE,0,NA,2017-08-06 16:19:53,FALSE,NA,"894231565059801088",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","bearloga",11,TRUE,FALSE,NA,NA
"RT @dataandme: �� useful cheat sheet: ""Basic Regular Expressions in R"" by Ian Kopacka https://t.co/q2AlmRjOnp #RegEx #rstats #SoDS17 https:/…",FALSE,0,NA,2017-08-06 16:18:38,FALSE,NA,"894231248595554304",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","artemklevtsov",112,TRUE,FALSE,NA,NA
"RT @ucfagls: All materials for @naupakaz &amp; my intro #vegan #rstats workshop at #ESA2017 today are freely available https://t.co/PMaRipeoiD…",FALSE,0,NA,2017-08-06 16:16:09,FALSE,NA,"894230624457719808",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jonsweetman",4,TRUE,FALSE,NA,NA
"RT @ucfagls: All materials for @naupakaz &amp; my intro #vegan #rstats workshop at #ESA2017 today are freely available https://t.co/PMaRipeoiD…",FALSE,0,NA,2017-08-06 16:15:04,FALSE,NA,"894230350527856640",NA,"<a href=""http://placeholder.place"" rel=""nofollow"">_open_science_</a>","_open_science_",4,TRUE,FALSE,NA,NA
"@noamross @naupakaz What does it mean that I think only about the #rstats package and not the dirt?",FALSE,1,"noamross",2017-08-06 16:15:01,FALSE,"894212373744984064","894230337626062848","97582853","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","butterflyology",0,FALSE,FALSE,NA,NA
"All materials for @naupakaz &amp; my intro #vegan #rstats workshop at #ESA2017 today are freely available https://t.co/PMaRipeoiD #openscience",FALSE,12,NA,2017-08-06 16:14:47,FALSE,NA,"894230278717063168",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ucfagls",4,FALSE,FALSE,NA,NA
"RT @InstitCalculo: ¿Estás aprovechando el domingo para buscar #cursos de #DataScience con #rstats? ¡No busques más! En el #IC este cuatrime…",FALSE,0,NA,2017-08-06 16:13:21,FALSE,NA,"894229918904700928",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","efeuerst",7,TRUE,FALSE,NA,NA
"If you couldn't make it to @noamross &amp; my #mgcv #rstats workshop at #ESA2017 yesterday, all the materials are here https://t.co/Njp3qQYxFH",FALSE,23,NA,2017-08-06 16:11:38,FALSE,NA,"894229488183029760",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ucfagls",9,FALSE,FALSE,NA,NA
"RT @ucfagls: Full room at #ESA2017 Intro to #vegan #rstats w @naupakaz discussing data munging in R to get data into vegan-friendly formats…",FALSE,0,NA,2017-08-06 16:05:32,FALSE,NA,"894227952929472516",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","steffimcknight",2,TRUE,FALSE,NA,NA
"RT @MaryELennon: I need postGIS in my life. Functioning with shapefiles loaded into R just isn't cutting it. #gistribe #rstats  #dissertati…",FALSE,0,NA,2017-08-06 16:04:04,FALSE,NA,"894227581452431361",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeoLogistico",3,TRUE,FALSE,NA,NA
"RT @MaryELennon: I need postGIS in my life. Functioning with shapefiles loaded into R just isn't cutting it. #gistribe #rstats  #dissertati…",FALSE,0,NA,2017-08-06 16:03:09,FALSE,NA,"894227354184073216",NA,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","postgis",3,TRUE,FALSE,NA,NA
"RT @ucfagls: Full room at #ESA2017 Intro to #vegan #rstats w @naupakaz discussing data munging in R to get data into vegan-friendly formats…",FALSE,0,NA,2017-08-06 16:02:41,FALSE,NA,"894227236626194432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sjGoring",2,TRUE,FALSE,NA,NA
"CRAN updates: lessR robustrao https://t.co/y5W2NTKSXT #rstats",FALSE,0,NA,2017-08-06 16:02:18,FALSE,NA,"894227136927739905",NA,"<a href=""http://dirk.eddelbuettel.com/cranberries"" rel=""nofollow"">CRANberries Feed</a>","CRANberriesFeed",0,FALSE,FALSE,NA,NA
"RT @dataandme: �� Baltimore hosts #JSM2017, Baltimore ���� planting drugs, #rstats gets on ��... Coincidence? Yeah, probably. ❤ for #tidyverse…",FALSE,0,NA,2017-08-06 15:49:12,FALSE,NA,"894223840989065216",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","YohannFoucher",10,TRUE,FALSE,NA,NA
"Full room at #ESA2017 Intro to #vegan #rstats w @naupakaz discussing data munging in R to get data into vegan-frien… https://t.co/1AcNqhJCTv",FALSE,7,NA,2017-08-06 15:48:33,TRUE,NA,"894223678107406337",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ucfagls",2,FALSE,FALSE,NA,NA
"R for Beginners #rstats [ VIDEO -1 ]: https://t.co/1Vai0egtj2 via @YouTube",FALSE,0,NA,2017-08-06 15:45:38,FALSE,NA,"894222943265411073",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","DhankarRohit",0,FALSE,FALSE,NA,NA
"RT @dataandme: �� useful cheat sheet: ""Basic Regular Expressions in R"" by Ian Kopacka https://t.co/q2AlmRjOnp #RegEx #rstats #SoDS17 https:/…",FALSE,0,NA,2017-08-06 15:44:06,FALSE,NA,"894222557846671360",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","timelyportfolio",112,TRUE,FALSE,NA,NA
"RT @R_Programming: R Tip: How to join multiple dataframes in one go using dplyr. #rstats #DataScience https://t.co/jHVyMbTDGb",FALSE,0,NA,2017-08-06 15:41:55,FALSE,NA,"894222008732585984",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mmichalmadej",41,TRUE,FALSE,NA,NA
